objectid,parcelcount,buildvaccount,buildvacpercentage,date_update,Shape__Area,Shape__Length
20441,46,0,0,2025/07/07 00:00:00+00,27528.015625,1138.92960404659
20442,7,0,0,2025/07/07 00:00:00+00,895.88671875,123.250192826641
20443,4,0,0,2025/07/07 00:00:00+00,782.796875,112.890308222464
20444,7,1,0.14,2025/07/07 00:00:00+00,957.296875,129.385595913114
20445,8,1,0.12,2025/07/07 00:00:00+00,942.5078125,140.1342370958
20446,1,0,0,2025/07/07 00:00:00+00,11128.18359375,505.255200072896
20447,4,0,0,2025/07/07 00:00:00+00,593.40234375,97.4677412060465
20448,11,0,0,2025/07/07 00:00:00+00,39928.171875,1011.88792036026
20449,4,1,0.25,2025/07/07 00:00:00+00,23745.87890625,956.456761935275
20450,4,0,0,2025/07/07 00:00:00+00,1752.68359375,171.198007354355
20451,9,1,0.11,2025/07/07 00:00:00+00,1302.17578125,170.790928611219
20452,4,0,0,2025/07/07 00:00:00+00,1270.57421875,183.251110158886
20453,6,0,0,2025/07/07 00:00:00+00,70248.6875,1077.65488942264
20454,2,1,0.5,2025/07/07 00:00:00+00,15815.1484375,1092.45861532317
20455,2,0,0,2025/07/07 00:00:00+00,1475.546875,156.700433630443
20456,4,0,0,2025/07/07 00:00:00+00,1111.40234375,137.289092646477
20457,2,1,0.5,2025/07/07 00:00:00+00,24317.78125,674.338371012677
20458,2,0,0,2025/07/07 00:00:00+00,8427.97265625,686.394118056695
20459,5,0,0,2025/07/07 00:00:00+00,789.5546875,112.447218016541
20460,6,0,0,2025/07/07 00:00:00+00,829.4765625,119.30447859972
20461,9,0,0,2025/07/07 00:00:00+00,8208.5546875,420.009233050969
20462,6,0,0,2025/07/07 00:00:00+00,1173.08203125,138.662735253451
20463,6,0,0,2025/07/07 00:00:00+00,5452.05859375,345.036776721694
20464,6,1,0.17,2025/07/07 00:00:00+00,1469.37109375,153.752411662041
20465,8,0,0,2025/07/07 00:00:00+00,1280.53125,149.04303005684
20466,8,0,0,2025/07/07 00:00:00+00,1271.84765625,150.277983665177
20467,2,0,0,2025/07/07 00:00:00+00,2241.859375,198.741931761872
20468,7,2,0.29,2025/07/07 00:00:00+00,993.62109375,129.02275868293
20469,5,0,0,2025/07/07 00:00:00+00,957.37109375,129.243683378532
20470,7,0,0,2025/07/07 00:00:00+00,1284.59765625,152.279886901624
20471,5,1,0.2,2025/07/07 00:00:00+00,1602.578125,164.917355896393
20472,2,0,0,2025/07/07 00:00:00+00,18970.7734375,546.826611751555
20473,1,0,0,2025/07/07 00:00:00+00,1620.79296875,187.205845247977
20474,2,0,0,2025/07/07 00:00:00+00,3284.16796875,387.219212206563
20475,2,0,0,2025/07/07 00:00:00+00,29083.05859375,682.900076105851
20476,4,0,0,2025/07/07 00:00:00+00,54255.96484375,1026.1286487162
20477,27,0,0,2025/07/07 00:00:00+00,8222.8046875,364.126821274014
20478,6,0,0,2025/07/07 00:00:00+00,1136.28515625,135.411325841851
20479,5,0,0,2025/07/07 00:00:00+00,700.234375,107.25868547498
20480,1,0,0,2025/07/07 00:00:00+00,35228.47265625,2119.78091004792
20481,1,0,0,2025/07/07 00:00:00+00,12032.75,697.714306647379
20482,1,0,0,2025/07/07 00:00:00+00,25582.2421875,739.095760556793
20483,12,0,0,2025/07/07 00:00:00+00,1240.2265625,173.942774558564
20484,6,0,0,2025/07/07 00:00:00+00,723.421875,111.71055538536
20485,2,0,0,2025/07/07 00:00:00+00,6111.23046875,366.845022536264
20486,5,0,0,2025/07/07 00:00:00+00,23785.02734375,632.020279227828
20487,5,0,0,2025/07/07 00:00:00+00,2019.2109375,182.502087644229
20488,6,0,0,2025/07/07 00:00:00+00,1733.2421875,172.087786860039
20489,17,0,0,2025/07/07 00:00:00+00,6320.4296875,318.376183518503
20490,5,0,0,2025/07/07 00:00:00+00,806.5078125,113.36983986214
20491,5,0,0,2025/07/07 00:00:00+00,675.875,104.7365763587
20492,9,0,0,2025/07/07 00:00:00+00,1912.23046875,176.419549910544
20493,8,1,0.12,2025/07/07 00:00:00+00,1896.59375,175.284396994525
20494,8,0,0,2025/07/07 00:00:00+00,1906.2421875,175.453595103767
20495,2,0,0,2025/07/07 00:00:00+00,21254.890625,585.244202656735
20496,4,0,0,2025/07/07 00:00:00+00,669.625,103.584171062267
20497,6,0,0,2025/07/07 00:00:00+00,1041.140625,129.097337878252
20498,1,0,0,2025/07/07 00:00:00+00,548.89453125,114.87083312852
20499,9,1,0.11,2025/07/07 00:00:00+00,1655.91015625,170.194342317201
20500,1,0,0,2025/07/07 00:00:00+00,1545.40625,160.901568569938
20501,11,0,0,2025/07/07 00:00:00+00,1402.3828125,209.91569764481
20502,10,0,0,2025/07/07 00:00:00+00,2809.48828125,277.554595163748
20503,3,0,0,2025/07/07 00:00:00+00,423.890625,86.7621990927471
20504,3,0,0,2025/07/07 00:00:00+00,485.13671875,88.878580011927
20505,18,0,0,2025/07/07 00:00:00+00,1953.56640625,243.35094491907
20506,2,0,0,2025/07/07 00:00:00+00,1360.546875,216.737905816838
20507,1,0,0,2025/07/07 00:00:00+00,38712.6875,789.626809557906
20508,7,0,0,2025/07/07 00:00:00+00,939.6796875,221.120036646884
20509,8,0,0,2025/07/07 00:00:00+00,1379.6640625,152.714162719995
20510,6,0,0,2025/07/07 00:00:00+00,3272.39453125,244.571659750252
20511,3,0,0,2025/07/07 00:00:00+00,17627.171875,601.481184023577
20512,7,0,0,2025/07/07 00:00:00+00,970.92578125,130.846549178833
20513,1,0,0,2025/07/07 00:00:00+00,26930.14453125,1016.30843982441
20514,5,0,0,2025/07/07 00:00:00+00,7072.10546875,426.080600787712
20515,1,0,0,2025/07/07 00:00:00+00,10443.37890625,601.31370277409
20516,25,0,0,2025/07/07 00:00:00+00,2594.59375,316.436922671415
20517,12,0,0,2025/07/07 00:00:00+00,5713.34375,324.894744035872
20518,3,0,0,2025/07/07 00:00:00+00,255235.63671875,2368.86083690795
20519,8,0,0,2025/07/07 00:00:00+00,43057.08203125,899.520783184119
20520,4,0,0,2025/07/07 00:00:00+00,4878.08203125,279.474527188367
20521,6,1,0.17,2025/07/07 00:00:00+00,4265.0703125,308.243943111543
20522,3,0,0,2025/07/07 00:00:00+00,944.96875,122.863766945753
20523,9,0,0,2025/07/07 00:00:00+00,1762.37109375,176.143358230807
20524,18,0,0,2025/07/07 00:00:00+00,30110.546875,996.866110053664
20525,5,0,0,2025/07/07 00:00:00+00,1728.34375,175.76900818166
20526,5,0,0,2025/07/07 00:00:00+00,915.0859375,121.049955687765
20527,2,0,0,2025/07/07 00:00:00+00,9947.12109375,429.362198711948
20528,1,0,0,2025/07/07 00:00:00+00,6387.0390625,359.612922340072
20529,6,1,0.17,2025/07/07 00:00:00+00,848.92578125,117.932351403365
20530,1,0,0,2025/07/07 00:00:00+00,15354.75,523.168197524325
20531,8,0,0,2025/07/07 00:00:00+00,1196.1328125,147.654664000886
20532,1,0,0,2025/07/07 00:00:00+00,11308.2578125,510.565066405684
20533,10,0,0,2025/07/07 00:00:00+00,10678.6015625,459.219280987791
20534,12,0,0,2025/07/07 00:00:00+00,3157.7265625,251.689435674175
20535,11,0,0,2025/07/07 00:00:00+00,4613.50390625,334.171292061589
20536,7,0,0,2025/07/07 00:00:00+00,1189.12109375,143.672361653625
20537,10,0,0,2025/07/07 00:00:00+00,2450.08984375,206.142233320274
20538,18,0,0,2025/07/07 00:00:00+00,2001.8046875,252.261165023898
20539,9,0,0,2025/07/07 00:00:00+00,1015.9375,173.306901637869
20540,9,0,0,2025/07/07 00:00:00+00,3911.05859375,256.23992143528
20541,6,0,0,2025/07/07 00:00:00+00,1024.42578125,130.7754065329
20542,2,0,0,2025/07/07 00:00:00+00,333.109375,74.5136968999118
20543,9,2,0.22,2025/07/07 00:00:00+00,1734.66796875,176.100453497296
20544,6,0,0,2025/07/07 00:00:00+00,13923.9453125,532.258500772937
20545,4,0,0,2025/07/07 00:00:00+00,1024.93359375,134.83074622808
20546,7,1,0.14,2025/07/07 00:00:00+00,12531.46484375,539.972103999908
20547,2,0,0,2025/07/07 00:00:00+00,4386.66015625,370.271318505563
20548,24,1,0.04,2025/07/07 00:00:00+00,10512.546875,553.836582522802
20549,12,0,0,2025/07/07 00:00:00+00,3266.12109375,314.801813886209
20550,6,0,0,2025/07/07 00:00:00+00,1212.859375,139.553032699272
20551,1,0,0,2025/07/07 00:00:00+00,2021.9921875,227.278108728962
20552,2,0,0,2025/07/07 00:00:00+00,4186.27734375,260.002053722966
20553,1,0,0,2025/07/07 00:00:00+00,314.296875,91.9263270107378
20554,1,1,1,2025/07/07 00:00:00+00,3703.3671875,298.330691489724
20555,8,1,0.12,2025/07/07 00:00:00+00,967.8203125,136.876221847003
20556,6,0,0,2025/07/07 00:00:00+00,1047.57421875,135.937888232684
20557,2,0,0,2025/07/07 00:00:00+00,9199.7265625,387.083262504315
20558,2,0,0,2025/07/07 00:00:00+00,5977.55859375,357.628068450179
20559,1,0,0,2025/07/07 00:00:00+00,525.9921875,111.121753112178
20560,15,0,0,2025/07/07 00:00:00+00,6065.484375,377.445108833681
20561,11,0,0,2025/07/07 00:00:00+00,1580.48828125,178.108697426555
20562,4,0,0,2025/07/07 00:00:00+00,637.72265625,101.126625364093
20563,1,0,0,2025/07/07 00:00:00+00,10031.41015625,460.636849389969
20564,1,0,0,2025/07/07 00:00:00+00,7470.515625,411.524643971449
20565,39,0,0,2025/07/07 00:00:00+00,7995.01953125,532.451287138515
20566,10,0,0,2025/07/07 00:00:00+00,1418.61328125,166.927569246582
20567,7,0,0,2025/07/07 00:00:00+00,1338.33984375,148.606159262716
20568,4,0,0,2025/07/07 00:00:00+00,689.69140625,105.082710236405
20569,10,0,0,2025/07/07 00:00:00+00,1742.28515625,181.074821762502
20570,4,0,0,2025/07/07 00:00:00+00,6665.12890625,469.60090056646
20571,2,0,0,2025/07/07 00:00:00+00,42077.8671875,1011.11880986758
20572,7,0,0,2025/07/07 00:00:00+00,1198.15234375,143.839002969167
20573,10,2,0.2,2025/07/07 00:00:00+00,1377.390625,165.733624995119
20574,6,0,0,2025/07/07 00:00:00+00,896.4453125,122.661359019835
20575,6,0,0,2025/07/07 00:00:00+00,868.93359375,120.142562670899
20576,7,0,0,2025/07/07 00:00:00+00,921.953125,127.846546212376
20577,10,1,0.1,2025/07/07 00:00:00+00,1479.24609375,172.102688707368
20578,10,0,0,2025/07/07 00:00:00+00,2002.4140625,188.70771551473
20579,9,0,0,2025/07/07 00:00:00+00,31245.140625,743.31658455894
20580,6,0,0,2025/07/07 00:00:00+00,753.0078125,111.064690786331
20581,2,0,0,2025/07/07 00:00:00+00,35099.63671875,928.377875134773
20582,1,0,0,2025/07/07 00:00:00+00,38423.17578125,802.738530662492
20583,17,0,0,2025/07/07 00:00:00+00,17533.5390625,571.029653365931
20584,8,0,0,2025/07/07 00:00:00+00,1224.3203125,147.440770635279
20585,8,1,0.12,2025/07/07 00:00:00+00,2446.07421875,268.287498213556
20586,3,0,0,2025/07/07 00:00:00+00,28066.29296875,694.090747751872
20587,3,0,0,2025/07/07 00:00:00+00,3661.82421875,265.984211041287
20588,2,0,0,2025/07/07 00:00:00+00,2232.89453125,202.069796828013
20589,12,0,0,2025/07/07 00:00:00+00,1715.8828125,189.771496716953
20590,2,0,0,2025/07/07 00:00:00+00,2011.87890625,183.8042164792
20591,4,0,0,2025/07/07 00:00:00+00,696.0078125,104.848722822426
20592,1,0,0,2025/07/07 00:00:00+00,11481.75,495.666645356386
20593,5,0,0,2025/07/07 00:00:00+00,871.4765625,119.170196219692
20594,1,0,0,2025/07/07 00:00:00+00,9169.6875,389.242011397047
20595,24,0,0,2025/07/07 00:00:00+00,38466.4453125,1071.67498981189
20596,10,0,0,2025/07/07 00:00:00+00,1836.42578125,181.067477320728
20597,7,0,0,2025/07/07 00:00:00+00,1467.96875,154.133440888213
20598,7,0,0,2025/07/07 00:00:00+00,1049.6171875,133.909505258192
20599,9,0,0,2025/07/07 00:00:00+00,1248.2890625,155.822840921078
20600,2,0,0,2025/07/07 00:00:00+00,25111.78515625,633.894171016041
20601,7,0,0,2025/07/07 00:00:00+00,1068.55859375,133.2174565886
20602,3,0,0,2025/07/07 00:00:00+00,403.3125,80.7106169401519
20603,4,0,0,2025/07/07 00:00:00+00,399.66796875,79.8934669404522
20604,10,0,0,2025/07/07 00:00:00+00,3189.42578125,297.187281611781
20605,12,0,0,2025/07/07 00:00:00+00,2659.71484375,231.297114708491
20606,7,0,0,2025/07/07 00:00:00+00,1144.2734375,142.664081580548
20607,8,0,0,2025/07/07 00:00:00+00,1271.1953125,151.661487521254
20608,12,0,0,2025/07/07 00:00:00+00,15739.484375,498.447392091309
20609,16,0,0,2025/07/07 00:00:00+00,1357.6640625,191.616410830242
20610,15,0,0,2025/07/07 00:00:00+00,2792.76953125,245.926784171714
20611,4,0,0,2025/07/07 00:00:00+00,777.625,111.91475079408
20612,9,2,0.22,2025/07/07 00:00:00+00,1617.83203125,169.593771227573
20613,1,0,0,2025/07/07 00:00:00+00,714.07421875,119.264218801349
20614,1,0,0,2025/07/07 00:00:00+00,96527.90625,1228.84281196895
20615,64,0,0,2025/07/07 00:00:00+00,19561.03125,940.007599038542
20616,8,0,0,2025/07/07 00:00:00+00,2240.7265625,203.156387600409
20617,6,0,0,2025/07/07 00:00:00+00,1181.01171875,139.302291872841
20618,3,0,0,2025/07/07 00:00:00+00,379.30078125,77.8470687159248
20619,1,1,1,2025/07/07 00:00:00+00,31758.58203125,719.753578237702
20620,7,0,0,2025/07/07 00:00:00+00,772.390625,118.230040506527
20621,4,0,0,2025/07/07 00:00:00+00,1419.4765625,149.664733505419
20622,4,0,0,2025/07/07 00:00:00+00,882.109375,118.944499041592
20623,1,0,0,2025/07/07 00:00:00+00,20782.43359375,677.548508754749
20624,6,0,0,2025/07/07 00:00:00+00,945.03515625,126.853523717454
20625,6,0,0,2025/07/07 00:00:00+00,934.3046875,124.306750249713
20626,1,0,0,2025/07/07 00:00:00+00,179.09765625,64.5976399998817
20627,6,0,0,2025/07/07 00:00:00+00,1300.86328125,145.145190016399
20628,5,0,0,2025/07/07 00:00:00+00,178852.69921875,1777.50654130617
20629,34,0,0,2025/07/07 00:00:00+00,38498.21875,1034.94178839494
20630,1,0,0,2025/07/07 00:00:00+00,3333.91796875,240.718961794095
20631,13,0,0,2025/07/07 00:00:00+00,5132.47265625,306.974550967318
20632,7,0,0,2025/07/07 00:00:00+00,1014.15625,132.179640884265
20633,21,0,0,2025/07/07 00:00:00+00,2850.00390625,355.258961339786
20634,7,1,0.14,2025/07/07 00:00:00+00,886.46484375,123.202179451986
20635,2,0,0,2025/07/07 00:00:00+00,9089.7265625,476.706880925305
20636,4,0,0,2025/07/07 00:00:00+00,10272.1171875,818.449547142357
20637,11,0,0,2025/07/07 00:00:00+00,1433.91015625,170.955225948872
20638,14,1,0.07,2025/07/07 00:00:00+00,16446.0078125,713.608958854197
20639,2,0,0,2025/07/07 00:00:00+00,25015.52734375,648.265238026542
20640,19,0,0,2025/07/07 00:00:00+00,2937.43359375,275.233363273349
20641,8,0,0,2025/07/07 00:00:00+00,2043.2109375,191.959931425926
20642,8,1,0.12,2025/07/07 00:00:00+00,1696.37890625,170.177981690484
20643,8,1,0.12,2025/07/07 00:00:00+00,1776.04296875,177.023109276204
20644,33,1,0.03,2025/07/07 00:00:00+00,8851.890625,417.43759261887
20645,42,0,0,2025/07/07 00:00:00+00,6335.11328125,398.390204565921
20646,1,0,0,2025/07/07 00:00:00+00,170.86328125,65.6206993724637
20647,5,0,0,2025/07/07 00:00:00+00,15644.98046875,553.255378195357
20648,3,0,0,2025/07/07 00:00:00+00,2623.15625,198.797280745763
20649,2,0,0,2025/07/07 00:00:00+00,476.94921875,91.6739658317454
20650,2,0,0,2025/07/07 00:00:00+00,19675.953125,741.258962606001
20651,6,0,0,2025/07/07 00:00:00+00,598.64453125,102.6161186746
20652,11,0,0,2025/07/07 00:00:00+00,8299.6640625,497.315342623691
20653,7,0,0,2025/07/07 00:00:00+00,775.48828125,120.041410686873
20654,6,0,0,2025/07/07 00:00:00+00,1735.36328125,167.323275142658
20655,13,0,0,2025/07/07 00:00:00+00,2213.546875,221.139606680503
20656,11,0,0,2025/07/07 00:00:00+00,1714.03125,188.719520538633
20657,17,0,0,2025/07/07 00:00:00+00,7481.30859375,422.150047576869
20658,8,0,0,2025/07/07 00:00:00+00,1869.015625,177.03872495209
20659,8,0,0,2025/07/07 00:00:00+00,24760.671875,673.249495711602
20660,3,0,0,2025/07/07 00:00:00+00,479.828125,89.4914580767569
20661,1,0,0,2025/07/07 00:00:00+00,14253.0703125,495.782747222674
20662,12,1,0.08,2025/07/07 00:00:00+00,2321.93359375,213.688166320015
20663,7,1,0.14,2025/07/07 00:00:00+00,1119.30078125,136.621751301185
20664,1,0,0,2025/07/07 00:00:00+00,8074.625,370.021098987941
20665,6,0,0,2025/07/07 00:00:00+00,1034.48046875,134.117949131963
20666,3,0,0,2025/07/07 00:00:00+00,532.51171875,94.3720299958067
20667,1,0,0,2025/07/07 00:00:00+00,278.71875,81.1918299486336
20668,4,0,0,2025/07/07 00:00:00+00,3526.6484375,285.53321002752
20669,4,0,0,2025/07/07 00:00:00+00,4458.1015625,364.988202824498
20670,1,0,0,2025/07/07 00:00:00+00,4441.984375,267.262946677947
20671,1,0,0,2025/07/07 00:00:00+00,3505.05859375,272.595639480384
20672,1,0,0,2025/07/07 00:00:00+00,1111.46484375,161.669242914072
20673,6,0,0,2025/07/07 00:00:00+00,2409.67578125,264.950426457984
20674,2,0,0,2025/07/07 00:00:00+00,10595.27734375,442.736498999153
20675,7,0,0,2025/07/07 00:00:00+00,881.01171875,125.111132036129
20676,1,0,0,2025/07/07 00:00:00+00,16950.9140625,597.52494683183
20677,11,0,0,2025/07/07 00:00:00+00,5125.0546875,394.386674524372
20678,4,0,0,2025/07/07 00:00:00+00,829.0859375,115.861238159403
20679,6,0,0,2025/07/07 00:00:00+00,3300.765625,235.665761546948
20680,1,0,0,2025/07/07 00:00:00+00,158084.75390625,2421.93201010164
20681,3,0,0,2025/07/07 00:00:00+00,7502.8359375,393.892445034524
20682,11,0,0,2025/07/07 00:00:00+00,8835.65625,381.113246877948
20683,4,0,0,2025/07/07 00:00:00+00,512.70703125,90.6712192050427
20684,4,0,0,2025/07/07 00:00:00+00,5413.9453125,296.263354539859
20685,8,0,0,2025/07/07 00:00:00+00,1208.71484375,149.032100696384
20686,6,0,0,2025/07/07 00:00:00+00,1050.28515625,131.485728606276
20687,4,0,0,2025/07/07 00:00:00+00,7618.91015625,414.671518178169
20688,7,0,0,2025/07/07 00:00:00+00,3335.22265625,239.337226980984
20689,10,0,0,2025/07/07 00:00:00+00,9013.02734375,409.926754586634
20690,28,0,0,2025/07/07 00:00:00+00,5413.75,310.532787635238
20691,18,0,0,2025/07/07 00:00:00+00,138987.55078125,1542.48456145
20692,10,0,0,2025/07/07 00:00:00+00,987.859375,155.144345311076
20693,1,0,0,2025/07/07 00:00:00+00,25410.58984375,815.003578524832
20694,8,0,0,2025/07/07 00:00:00+00,1573.51171875,164.783732597013
20695,9,0,0,2025/07/07 00:00:00+00,5972.015625,376.166776135493
20696,5,0,0,2025/07/07 00:00:00+00,815.7109375,124.010791096583
20697,12,0,0,2025/07/07 00:00:00+00,2389.05859375,210.972057424911
20698,9,0,0,2025/07/07 00:00:00+00,961.28515625,145.215558339473
20699,7,0,0,2025/07/07 00:00:00+00,1182.16015625,152.432497308181
20700,3,0,0,2025/07/07 00:00:00+00,173862.47265625,2009.97611039837
20701,9,0,0,2025/07/07 00:00:00+00,81912.98046875,1346.07917264043
20702,1,0,0,2025/07/07 00:00:00+00,68625.06640625,1216.9398918956
20703,4,0,0,2025/07/07 00:00:00+00,6062.421875,385.634170111244
20704,15,0,0,2025/07/07 00:00:00+00,12077.5703125,511.923375365831
20705,14,0,0,2025/07/07 00:00:00+00,2012.9296875,216.928986923046
20706,4,0,0,2025/07/07 00:00:00+00,858.28515625,120.833911873114
20707,3,0,0,2025/07/07 00:00:00+00,485.0703125,88.6907034842071
20708,33,0,0,2025/07/07 00:00:00+00,5908.55078125,421.351822451958
20709,12,1,0.08,2025/07/07 00:00:00+00,1488.65625,182.306942712459
20710,2,0,0,2025/07/07 00:00:00+00,6111.13671875,646.512378414272
20711,4,1,0.25,2025/07/07 00:00:00+00,334.91015625,73.6413618243161
20712,21,0,0,2025/07/07 00:00:00+00,93263.32421875,1679.96237440788
20713,4,0,0,2025/07/07 00:00:00+00,14414.96484375,490.976480327335
20714,3,0,0,2025/07/07 00:00:00+00,8840.76171875,427.70240628805
20715,11,0,0,2025/07/07 00:00:00+00,2247.9140625,202.846822496696
20716,5,1,0.2,2025/07/07 00:00:00+00,945.06640625,123.029816429348
20717,6,0,0,2025/07/07 00:00:00+00,31320.53125,965.559530301426
20718,8,0,0,2025/07/07 00:00:00+00,1375.015625,156.73564391619
20719,8,0,0,2025/07/07 00:00:00+00,1127.0859375,142.649324201981
20720,8,0,0,2025/07/07 00:00:00+00,2713.8203125,207.775433634791
20721,7,1,0.14,2025/07/07 00:00:00+00,1351.6796875,150.635745721767
20722,17,1,0.06,2025/07/07 00:00:00+00,4081.91015625,374.662201986262
20723,1,0,0,2025/07/07 00:00:00+00,443.6953125,102.004931392024
20724,9,0,0,2025/07/07 00:00:00+00,1620.015625,173.918913493573
20725,13,0,0,2025/07/07 00:00:00+00,1653.10546875,232.14874531859
20726,5,0,0,2025/07/07 00:00:00+00,709.9375,106.609528306637
20727,3,0,0,2025/07/07 00:00:00+00,144350.07421875,1505.48193068379
20728,1,0,0,2025/07/07 00:00:00+00,84974.82421875,1260.78151648342
20729,3,0,0,2025/07/07 00:00:00+00,1520.390625,155.995669768483
20730,3,0,0,2025/07/07 00:00:00+00,7622.05859375,365.194397591623
20731,2,0,0,2025/07/07 00:00:00+00,3557.453125,246.424348738404
20732,5,0,0,2025/07/07 00:00:00+00,4851.5546875,298.365938967553
20733,2,0,0,2025/07/07 00:00:00+00,18736.8125,645.657147050037
20734,5,0,0,2025/07/07 00:00:00+00,792.3359375,112.783103606209
20735,4,0,0,2025/07/07 00:00:00+00,65815.90625,1151.78466550904
20736,9,0,0,2025/07/07 00:00:00+00,2109.0390625,199.808508322303
20737,5,0,0,2025/07/07 00:00:00+00,1202.28125,140.876819027462
20738,9,0,0,2025/07/07 00:00:00+00,2944.265625,240.440764602791
20739,8,0,0,2025/07/07 00:00:00+00,1138.1015625,143.340150844585
20740,4,0,0,2025/07/07 00:00:00+00,6807.08984375,421.511485183823
20741,1,0,0,2025/07/07 00:00:00+00,3795.6015625,270.029992512171
20742,5,0,0,2025/07/07 00:00:00+00,564.34765625,96.2080223063383
20743,25,1,0.04,2025/07/07 00:00:00+00,51551,916.572350789365
20744,7,0,0,2025/07/07 00:00:00+00,1264.16015625,146.746794771893
20745,6,0,0,2025/07/07 00:00:00+00,1019.78515625,128.743092373885
20746,27,0,0,2025/07/07 00:00:00+00,7448.36328125,457.446374597544
20747,30,0,0,2025/07/07 00:00:00+00,5888.19921875,356.456471486391
20748,5,1,0.2,2025/07/07 00:00:00+00,2714.73046875,218.272255343115
20749,25,0,0,2025/07/07 00:00:00+00,3589.03515625,360.26720196625
20750,7,0,0,2025/07/07 00:00:00+00,863.4375,125.619044017054
20751,11,0,0,2025/07/07 00:00:00+00,2662.27734375,214.971125715968
20752,2,0,0,2025/07/07 00:00:00+00,8271.98828125,373.690765628218
20753,6,0,0,2025/07/07 00:00:00+00,975.453125,128.125104103018
20754,1,0,0,2025/07/07 00:00:00+00,6413.30859375,466.385922757381
20755,4,0,0,2025/07/07 00:00:00+00,372.2421875,77.1316431291048
20756,4,0,0,2025/07/07 00:00:00+00,329.61328125,72.776504071487
20757,9,0,0,2025/07/07 00:00:00+00,1595.05078125,159.756006433739
20758,1,0,0,2025/07/07 00:00:00+00,11562.59375,441.825950517681
20759,1,0,0,2025/07/07 00:00:00+00,40154.296875,801.547085692661
20760,1,0,0,2025/07/07 00:00:00+00,20251.703125,715.670549856462
